Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2025-10-31,551,3406,106789,314852,4507,0,239,210,1408,5839,0,181,6149,90,60,917665,1827,6288,19419,0,1550,696,0,93,0,1015,1306,10923,8,10,0,0,377,0,1,0,0,0,0,0,96,257,10
2025-11-03,951,1215,21089,3457,327,0,384,400,2941,335,0,517,982862,108,345,5685,25925,4672,18057,0,2517,383,0,22,0,951,942,587,4,1,0,0,565,0,8,0,0,0,0,0,66,46,15
2025-11-04,316,627,781117,15979,494,0,2059,790,1651,20648,0,5243,29028,132,203,5469,1801,1694,21072,0,2220,820,0,32,0,603,1059,2635,5,15,0,15,393,0,81,0,0,0,0,0,30,138,14
2025-11-05,859,2771,771994,267182,3088,0,612,126,1037,340,0,23,75000,122,139,5306,1929,2659,12664,0,21249,363,0,17,0,381,2005,932,30,4,0,0,252,0,0,0,0,0,0,0,43,20674,13
2025-11-06,432,2805,31594,41565,479,0,188,346,2819,680,0,163,6232,138,860,7451,2204,765,20126,0,4803,1004,0,8,0,319,3097,877,6,1,0,0,611,0,29,0,500,0,0,0,63,10161,25
2025-11-07,1172,2565,13169,40881,3119,0,511,868,1829,292,0,41,3815,108,63,23580,2018,11492,16828,0,1969,569,0,56,0,746,1150,2562,15,2,0,0,248,0,10,0,0,0,0,0,119,1748,35
2025-11-10,359,1333,71016,5811,3623,0,508,456,1703,304,0,42,14743,137,1410,4509,1048,5449,12408,0,1076,416,0,19,0,429,2335,6053,3,8,0,0,350,0,5,0,0,0,0,0,282,2075,10
2025-11-11,209,1168,143834,6989,4144,0,348,2744,1632,199,0,262,9193,1797,2783,16062,4334,8256,11516,0,1185,3174,0,96,0,1019,3003,561,20,329,0,0,149,0,0,0,0,0,0,0,12,2555,0
2025-11-12,618,2541,96466,68767,484,0,545,624,2516,855,0,364,14996,44,86,5644,949,9411,35941,0,21353,377,0,92,0,564,1507,3321,26,16,0,0,365,0,18,0,0,0,0,0,968,4587,3
2025-11-13,770,1060,48433,57141,92,0,280,699,3111,154,0,82,71926,1493,367,21522,1138,1873,12313,0,2124,686,0,35,0,289,3427,1354,9,2,0,0,167,0,6,0,0,0,0,0,41,403,1
2025-11-14,499,3014,38281,76659,353,0,111,58,980,327,0,581,8685,116,59,2676,1455,2106,19176,0,2344,289,0,3,0,196,1743,478,1,20,0,0,142,0,0,0,0,0,0,0,154,101,2
2025-11-17,447,1684,17501,23544,1083,0,64,796,1208,128,0,26,6949,81,71,33193,1260,1294,9749,0,1946,123,0,5,0,41,544,124,8,3,0,0,63,0,0,0,1255,0,0,0,59,194,30
2025-11-18,279,1530,81286,29545,2002,0,2285,4592,1668,235,0,130,7710,67,90,7864,6375,1132,26720,0,7630,697,0,105,0,604,7470,1048,4,11,0,0,711,0,20,0,1072,0,0,0,68,7770,25
2025-11-19,3483,1911,107846,5598,577,0,430,595,2056,2235,0,166,780275,143,114,5129,3640,6388,31141,0,3191,388,0,599,0,261,3082,244,16,383,0,0,1492,0,10,0,0,0,0,0,103,578,21
2025-11-20,3087,1428,49413,36483,982,0,523,616,740,83,0,453,523918,235,131,3816,3794,668,13060,0,828,1295,0,81,0,488,932,3570,8,5,0,0,210,0,30,0,0,0,0,0,4,3067,20
2025-11-21,523,643,81945,27916,1192,0,212,3434,922,23405,0,401,3753,127,128,11630,515,2978,18048,0,1360,652,0,10,0,571,2305,1529,19,2,0,0,271,0,16,0,0,0,0,0,43,544,8
2025-11-24,478,2929,58651,33407,3024,0,320,247,2068,417,0,101,27474,233,69,14557,3987,3171,27490,0,1649,3513,0,57,0,340,845,611,0,2,0,0,148,0,32,0,0,0,0,0,39,515,4
2025-11-25,478,2929,58651,33407,3024,0,320,247,2068,417,0,101,27474,233,69,14557,3987,3171,27490,0,1649,3513,0,57,0,340,845,611,0,2,0,0,148,0,32,0,0,0,0,0,39,515,4
2025-11-26,523,807,850173,935135,2232,0,521,342,937,5145,0,50358,33875,118,68,5119,5595,4696,22386,0,1417,1235,0,144,0,979,1351,376,3,2,0,0,294,0,17,0,0,0,0,0,29,114,2
2025-11-27,236,7045,277102,69847,3137,0,250,237,815,973,0,293,5894,538,550,12083,21343,9309,8725,0,2019,876,0,9,0,203,262,411,231,11,0,0,144,0,6,0,0,0,0,0,0,14567,9
2025-11-28,6416,12583,34505,172095,2363,0,30,484,1733,615,0,86,6719,505,1931,10132,2042,21960,26110,0,1906,2089,0,49,0,452,217,30737,228,37,0,0,160,0,7,0,0,0,0,0,30,312,14
2025-12-01,808,1087,28328,6411,615,0,199,166,2014,199,0,59,12357,68,30,7160,3361,5470,20338,0,2375,413,0,84,0,2002,1457,16772,8,33,0,0,157,0,146,0,0,0,0,0,89,184,8
2025-12-02,182,6389,42263,20117,2643,0,244,229,1420,32,0,298,87817,259,113,19443,2326,853,52096,0,40415,711,0,120,0,147,387,4031,9,21,0,0,437,0,11,0,0,0,0,0,46,628,30
2025-12-03,255,770,737610,57143,4953,0,122,190,1233,202,0,112,4608,114,33,16832,3924,3899,26862,0,771,189,0,15,0,214,4984,1516,47,5,0,0,172,0,49,0,0,0,0,0,50,123,23
2025-12-04,714,2539,25370,49243,3194,0,65,211,2520,446,0,328,3743,73,75,8074,992,4694,7300,0,169310,2173,0,95,0,110,1707,1232,0,11,0,0,406,0,4,0,0,0,0,0,76,193,29
2025-12-05,422,4067,252416,19899,2863,0,88,160,1378,522,0,200,23908,81,33,10684,3791,2109,6616,0,764,118,0,301,0,318,6963,1517,1,21,0,0,193,0,5,0,0,0,0,0,11,278,20
2025-12-09,602,1412,135550,45270,4533,0,271,632,1357,1023,0,170,6831,281,61,6335,2582,1754,13296,0,1124,2025,0,20,0,293,3233,734,36,4,0,0,1895,40,14,0,0,0,0,0,16,411,12
2025-12-10,404,1081,13739,25769,1436,0,74,359,2470,139,0,148,2974,284,599,2960,2907,5727,22352,0,1555,802,0,101,0,98,2499,709,32,0,0,0,269,15,3,0,0,0,0,0,25,31,30
2025-12-11,173,888,134499,76217,2350,0,878,615,1092,276,0,235,79157,608,67,2306,556,10781,11630,0,739,1154,0,32,0,143,437,953,10,2,20,0,70,0,0,0,0,0,0,0,24,1281,11
2025-12-12,555,2083,14386,5131,701,0,2240,2115,1125,185,0,211,160434,729,70,5158,4607,2385,42096,0,2391,930,0,15,0,58,435,2582,54,0,0,0,91,15,5,0,0,0,0,0,164,2001,4
2025-12-15,581,908,41937,98676,1810,0,581,2792,2466,532,0,236,7166,69,68,15336,1293,509,43906,0,2306,1734,0,64,0,241,1871,1055,44,5,0,0,196,24,11468,0,0,0,0,0,97,3433,13
2025-12-16,388,3136,27490,84443,3320,0,1498,85,2191,278,0,95,18767,541,150,3695,2263,3031,12594,0,4888,700,0,66,0,255,2214,2601,63,21,0,0,405,0,508,0,0,0,0,0,93,54,24
2025-12-17,574,19115,68368,58450,273,0,214,132,1391,114,0,125,14717,197,11,15370,16637,960,15454,0,2178,493,0,159,0,198,2291,2906,104,2,0,0,320,0,20,0,0,0,0,0,31,24811,15
2025-12-18,908,4482,69661,37930,7184,0,344,420,773,118,0,222,1741,147,61,30363,8569,6561,12614,0,843,1796,0,117,0,218,2,4187,91,12,0,0,338,0,14,0,0,0,0,0,4001,6809,1
2025-12-19,643,3141,1297624,8077,7613,0,22,1092,3695,2687,0,294,12777,233,573,2205382,1901,883,13898,0,5380,1297,0,47,0,514,1033,2812,54,28,0,0,622,40,16,0,0,0,0,0,48,659,21
2025-12-22,748,1635,140348,869416,7299,0,638,1576,1369,1734,0,164,16123,474,661,3898,1019,35400,7152,0,3597,1675,0,138,0,52,2548,55871,98,2082,0,0,915,0,0,0,0,0,0,0,428,50197,35
2025-12-23,206,1597,72713,27870,1358,0,997,269,890,2375,0,253,7683,17017,243,10548,813,2648,18894,0,536,198,0,62,0,76,323,411,69,14,0,0,539,0,2250,0,0,0,0,0,30,6154,6
2025-12-26,184,799,653835,97696,36220,0,1639,20573,2317,24771,0,37,116165,299,40964,36667,2239,20834,35035,0,5585,1097,0,75,0,130,2036,93369,88,116,0,0,193,0,60,0,0,0,0,0,100,510617,0
2025-12-29,522,5637,62236,51617,5376,0,1307,28510,1217,2440,0,426,12852,2660,318,8115,4886,1397,14114,0,21621,483,0,60,0,1167,2958,720,708,8,0,0,1904,0,0,0,0,0,0,0,78,1680,0
2025-12-30,1517,7264,167918,108305,16223,0,532,35379,8493,16270,0,644,7740,128,2403,64465,1738,120994,30572,0,792,38185,0,357,0,222,374,64482,961,18,0,0,491,0,0,0,0,0,0,0,148,984,34
2026-01-02,321,1263,23647,3847,547,0,915,323,1026,149,0,371,13096,213,167,19623,5399,1672,36095,0,5322,673,0,87,0,127,1479,549,72,1,0,0,121,0,0,0,0,0,0,0,105,27,13
2026-01-05,631,1008,7425,19,1712,0,537,559,2602,2205,0,1875,0,3,155,1706,10034,2852,0,0,13768,3990,0,437,0,20,0,12,4,19,0,0,1469,0,0,0,0,0,0,0,1512,2500,32
2026-01-06,459,740,58687,15664,3201,0,2229,1458,17797,2330,0,3521,23927,99,324,4035,316,13882,175802,0,4182,8199,0,884,0,1288,2702,5,12,27,0,0,97,0,0,0,0,0,0,0,1052,717,3
2026-01-07,2443,5679,91460,11568,1770,0,269,5145,12071,103,0,1008,5018,70,665,6514,2928,5188,53769,0,910,2226,0,85,0,10,4320,0,65,8,300,0,125,0,0,0,0,0,0,0,70,3771,0
2026-01-09,52,54626,1843,5946,3316,0,75,4167,664,334,0,39,321,105,5054,5286172,9,8001,80987,0,4257,622,0,87,1000,317,9000,50,11,5,0,0,0,0,20,0,0,0,0,0,250,700,0
2026-01-13,368,2675,36961,53562,2869,0,86,1034,3574,338,0,1019,7160,370,60,5181,2970,6207,34656,0,3716,721,0,155,2100,866,2013,967,80,12,0,0,119,0,0,0,0,0,0,0,220,554,21
2026-01-14,285,3676,30547,8410,897,0,565,406,4321,744,0,771,8053,248,161,40441,2489,4230,21845,0,2449,240,0,184,1900,1496,2889,994,16,1,0,0,0,0,10,0,0,0,0,0,5,772,129
2026-01-15,748,1013,450454,3312,2773,0,38,157,1175,856,0,790,3153,53,18,5426,1621,5927,4989,0,3341,1059,0,199,1750,285,280,1300,2,0,0,0,106,60,0,0,0,0,0,0,24,2320,5
2026-01-16,306,1842,24119,2671,228,0,1065,511,1643,309,0,846,9721,88,443,5186,1381,504,34789,0,3404,468,0,144,1950,1659,2634,3704,22,4,0,0,321,0,3,0,0,0,150,0,25,101,3
2026-01-20,101,2836,22759,1941,3139,0,610,118,4974,434,0,269,7562,672,237,4206,667,555,43939,0,1610,549,0,50,0,1087,1941,1096,9,3,0,0,46,20,12,0,3262,0,0,0,23,244,4
2026-01-21,457,11599,55144,3643,1028,0,651,229,2184,693,0,158,2942,118,157,9916,1428,5558,24586,0,1102,329,0,174,0,408,812,1635,2,3,0,18,68,25,34,0,0,0,0,0,11,1073,47
2026-01-22,120,15694,83886,16495,1832,0,630,458,958,7000,0,866,3356,1611,27,19514,1367,1018,68428,0,1328,329,0,86,0,699,2120,2380,5,6,10,0,246,0,0,0,0,0,0,0,75,7392,10
2026-01-23,75115,20050,65805,57065,2591,0,174,220,31044,5200,0,427,81814,3443,125,4064,591,2871,94232,0,12238,5486,0,90,0,371,9287,1387,6,2,0,0,113,0,1,0,0,0,0,0,36,70,4
2026-01-26,101,10423,139588,24151,17488,0,633,17650,1509,911,0,278,85389,275,65,13141,427,12076,36043,0,567,119,0,31,0,423,1578,561,4,30,0,0,51,0,0,0,0,0,0,0,0,63,10
2026-01-27,208,10503,218302,69121,2081,0,607,325,1689,3744,0,139,805878,2224,614,42076,10052,22830,42391,0,1668,309,0,252,0,736,3979,7141,0,60,0,0,64,45,0,0,35,0,0,0,188,668,10
2026-01-28,261,6012,108613,98790,507,0,379,6963,1720,10734,0,867,2612,2148,1751,15892,754,3258,34313,0,449,116,0,122,0,1874,1038,1488,23,12,0,0,1198,25,0,0,0,0,0,0,35,319,25
2026-01-29,8179,10880,229691,457503,9496,0,20083,412,972,1626,0,1191,50688,82,327,8084,811,8780,102031,0,246,441,0,4050,0,737,1581,2576,3,6,0,0,112,20,3,0,0,0,0,0,23,524,1
2026-01-30,843,6370,56177,15987,300,0,114,17533,1051,13053,0,14125,652,128,155,34840,5817,13879,131820,0,97028,646,0,100,0,261,7266,8747,14,21,0,0,358,0,0,0,0,0,0,0,141,5607,11
2026-02-02,407,1931,230868,20312,12252,0,41,11761,43039,2742,0,554,2341,108,181,5544,3793,27465,683504,0,78456,7265,0,304,0,926,585,9832,4,6,0,0,1087,0,10,0,0,0,0,0,159,7702,0
2026-02-03,535,2586068,363997,18676,24068,0,1500,10233,82836,7422,0,814,10,139,732,1350972,12028,16428,423936,0,121402,7254,0,2073,0,853,6804,3229,6,10,0,0,212,0,3,0,0,0,0,0,509,1720,11
2026-02-04,3723,2580347,148022,18513,11771,0,0,16776,53062,2797,0,95,52777,1635,941,2934980,25146,28240,88197,0,102525,5962,0,257,0,528,58,2165,0,6,0,0,4869,0,43,0,0,0,0,0,122,5856,11
2026-02-05,466,2140876,169681,19244,11594,0,5442,15966,81422,445,0,574,30073,1152,1382,3596366,19742,21380,113633,0,46407,899,0,265,0,316,50452,6861,6,6,0,0,149,0,0,0,0,0,0,0,169,431,9
2026-02-06,613,10937,174503,30240,1516,0,1341,7762,43620,5910,0,155,23292,247,132,679400,7293,30202,53594,0,63760,238,0,194,0,0,3756,4196,57,37,0,114,1010,0,0,0,0,0,0,0,608,86,0
2026-02-09,1083,3333,117472,4893,3333,0,1737,517,4401,780,0,2688,80911,103,96,15124,11658,6593,117130,0,6143,662,0,56,0,615,825,11740,135,2,0,0,2812,0,30,0,0,0,0,0,47,219,8
2026-02-10,588,14086,95223,4892,1579,0,188,382,1967,2222,0,143,5750,754,348,3647,1044,8153,31581,0,48365,918,0,68,0,1291,16153,3624,7,27,0,0,420,0,34,0,8000,0,0,0,55,1116,21
2026-02-11,394,2830,126939,8811,2590,0,1064,2389,1129,1767,0,271,22726,5657,427,8673,224,3133,31235,0,2722,252,0,10,0,973,5725,1818,30431,0,0,0,173,45,18,0,0,0,0,0,35,1317,3
2026-02-12,124,12809,738052,2644,1392,0,2887,181,2784,7913,0,4140,7179,343,68,2387,707,7840,19421,0,13301,2101,0,55,0,782,3113,2505,56,0,0,0,190,20,50,0,0,0,0,0,129,1488,0
2026-02-13,903,4432,218896,2476,1264,0,380,504,1724,269,0,609,38278,190,95,2783,1422,6389,41101,0,10908,11261,0,68,1320,387,3813,2280,55,11,0,0,59212,0,88,0,0,0,0,0,116,197,11
2026-02-18,249,11264,227130,14118,3552,0,1670,913,1818,2588,0,229,55851,197,487,12389,1249,1291,49829,0,13830,4974,0,392,1320,574,2012,4245,10,150,0,0,242,0,9,0,0,0,0,0,68,83,8
2026-02-19,426,4064,192036,17714,2219,0,287,1358,12747,950,0,1768,52342,408,758,2988,2192,3873,40664,0,2798,1037,0,38,0,1550,2372,1900,21,30,0,0,1081,0,20,0,0,0,0,0,23,2256,1
2026-02-20,475,2580,172080,59697,1394,0,64,560,5574,137550,0,1033,14465,405,2107,6003,2043,9808,23132,0,3409,2573,0,161,0,2098,3421,3280,81,15,0,0,615,0,44,0,0,0,0,0,177,1213,0
2026-02-23,301,6139,176267,17696,5953,0,2417,9281,1446,227,0,10461,11375,1068,71,4177,2625,4927,77197,0,57871,588,0,7,0,1926,701,1918,8,21,0,0,65,0,37,0,0,0,0,0,117,607,4
2026-02-24,76325,7245,290778,16588,12248,0,1318,10188,66994,5072,0,5462,11671,395,98,1954,1900,5195,26227,0,16491,1752,0,236,0,736,2452,2622,3,205,0,0,484,0,85,0,0,0,0,0,114,3829,2
2026-02-25,852,4214,133106,116115,3231,0,1388,1206,1939,1969,0,102,29032,460,47,11408,9130,7056,97667,0,2141,332,0,488,0,960,2851,1728,3,50,0,0,1000,0,13,0,0,0,0,0,42,5175,9
2026-02-26,381,2333479,58049,596464,6314,0,2620,255,747,2001,0,509,28219,1416,168,4726,3962,12129,24677,0,3241,1072,0,43,0,3829,3081,1387,3,75,0,0,977,0,992,0,0,0,0,0,32,143,8
2026-02-27,173,3511,226398,4401,297,0,1159,150,1706,82,0,9562,4920,133,54,2844,3172,3294,30260,0,3183,511,0,0,0,1310,3244,10885,20,28,0,0,126,0,28,0,0,0,0,0,93,58,5
2026-03-02,1465,3634,63425,15544,3044,0,582,6128,4112,1573,0,552,45721,59,46,7261,2729,10449,56782,0,24072,465,0,124,0,584,1538,3523,18,75,0,0,336,0,1,0,0,0,0,0,228,545,1
2026-03-03,187,310415,119665,8407,9238,0,735,3469,1704,5134,0,249,7972,804,286,2181,2235,2169,39270,0,7178,337,0,30,0,809,1146,1073,23,13,0,0,155,0,5,0,0,0,0,0,762,2661,2
2026-03-04,281,10805,148894,4077,1496,0,2939,5226,4578,6280,0,16480,8519,214,32,4175,2773,5945,50690,0,59264,1407,0,39,0,1153,4919,3970,71,2,0,0,190,0,115,0,0,0,0,0,331,601,18
2026-03-05,1716,406065,710732,23965,2992,0,199,5558,9069,3210,0,10233,96971,363,256,17652,5448,3220,55112,0,42700,521,0,38,0,1185,2801,4523,22,172,0,0,22716,0,0,0,0,0,0,0,110,1113,14
2026-03-06,349,6982,239832,13275,2275,0,404,1064,1289,1040,0,20321,136693,139,76,2554170,9558,1938,53765,0,4283,439,0,97,0,295,1804,2305,25,16,0,0,20541,0,0,0,0,0,0,0,95,400,11
2026-03-09,488,2538,111491,14832,662,0,3207,3040,2640,3446,0,350,4457,117,283,3579,6986,7013,74106,0,9216,224,0,33,0,370,2497,4150,12,10,0,0,1076,0,5,0,0,1440,0,0,103,6,25
2026-03-10,373,1933,67550,11821,477,0,305,1094,14611,6291,0,900,119100,680,262,689476,7046,5112,20770,0,5692,353,0,5,0,849,1170,1646,2,13,0,0,575,0,25,0,0,1440,0,0,37,9419,15
2026-03-11,450,3306,202592,14246,4492,0,2404,907,60364,4629,0,2019,28025,3121,814,1291,1126,2125,177088,0,10095,4545,0,209,0,206,1953,1904,6,1,0,0,173,0,100,0,0,0,0,0,38,140,18
2026-03-12,338,3100,267675,24947,373,0,780,164,7239,4197,0,599,46592,1343,141,2370,1590,795,38344,0,3870,609,0,21,0,363,438,2302,44,7,0,0,347,20,175,0,0,0,0,0,593,4380,3
2026-03-13,54,2364,110689,4849,440,0,345,4124,4750,108522,0,532,14935,116,43,9520,913,476,101322,0,2263,154,0,59,0,382,1484,1186,59,0,0,0,194,40,168,0,0,0,0,0,224,478,3
2026-03-17,234,1723,134864,18932,1155,0,297,733,2004,570,0,1597,79115,94,123,1846,3504,3531,7965,0,62649,327,0,77,0,180,864,2752,11,13,0,0,474,0,14,0,0,0,0,0,77,833,5
2026-03-18,439,693,538127,14515,390,0,210,129,3993,720,0,432,77433,38,160,7330,883,6952,98736,0,48458,288,0,79,0,109,639,568,50,8,0,37,205,40,0,0,0,940,0,0,91,74,2
2026-03-20,738,2605,252091,6500,846,0,1822,1688,4263,1642,0,109340,10604,193,54,3217325,2234,14210,108040,0,17928,569,0,49,0,1253,2625,2023,11,8,0,0,4336,43,6,0,0,0,0,0,407,608,8
2026-03-23,193,3035,79064,4691,552,0,292,490,2036,1020,0,639,4494,161,119,6208,1353,2660,50355,0,15722,207,0,56,0,875,2135,568,4,0,0,2,284,0,1,0,0,0,0,0,12,1596,7
2026-03-24,72,3780,36482,6653,323,0,205,270,1045,372,0,269,13574,48,46,2582,3007,13915,33615,0,14497,567,0,44,0,456,828,319,47,7,0,3,138,43,0,0,0,0,0,0,74,93,1
2026-03-25,479,6112,113232,610239,1336,0,345,221,639,962,0,222,2673,45,81,1991,2252,5091,16900,0,9562,302,0,62,0,370,216,946,2,17,0,0,92,0,4,0,0,0,0,0,17,1145,4
2026-03-26,464,5346,42079,14899,1705,0,196,167,786,245,0,8979,9017,44,28,1247,5343,708,17579,0,2797,284,0,61,0,210,1744,823,3,2,0,0,208,0,1425,0,0,0,0,0,72,2398,12
2026-03-30,610,1347,34801,14326,392,0,76,76,960,208,0,145,545,438,287,2223,11152,507,17418,0,6443,314,0,71,0,843,1612,1243,2,0,0,2,108,0,1,0,0,0,0,0,19,310,1
2026-03-31,283,5484,35707,24728,397,0,383,214,663,468,0,1727,51160,53,41,1830,2099,564,13092,0,3461,361,0,5,0,258,300,523,8,4,0,0,159,0,2,0,0,0,0,0,11,588,15
2026-04-01,637,6868,23737,5102,678,0,647,677,854,649,0,135,2979,96,43,1488,2227,1142,18384,0,3229,639,0,4,0,116,562,671,4,3,0,0,28,0,0,0,0,0,19,0,9,1536,6
2026-04-06,352,4400,27949,3072,439,0,436,461,1366,359,0,224,4212,2092,269,1963,5617,832,26729,0,2477,274,0,26,0,776,643,525,17,21,0,0,624,0,0,0,0,0,0,0,51,124,31
2026-04-07,149,9454,629081,514373,1042,0,503,252,1881,108,0,1671,345389,834,313,1033,1316,6942,24831,0,4271,105,0,50,0,186,601,425,28,5,0,0,129,50,0,0,0,0,0,0,531,81,49
2026-04-08,278,3401,36302,15729,1026,0,216,92969,579,289,0,299,1453,151,228,732,2343,10848,25480,0,1426,82,0,7,0,236,447,880,46,0,0,4,165,0,9,0,0,0,0,0,6,805,13
2026-04-09,585,2281,37111,4344,557,0,448,326,586,225,0,164,3816,67,68,2171,1040,1528,21983,0,37368,157,0,69,0,214,612,1689,9,5,0,0,87,50,4,0,0,0,0,0,555,1057,2
2026-04-10,286,4163,91272,8164,432,0,270,113,641,154,0,497,3613,83,643,5079,870,4108,15557,0,1971,252,0,14,0,320,1314,229,1,51,0,0,387,60,0,0,0,0,0,0,33,108,12
2026-04-13,198,10705,37629,6303,1491,0,306,137,902,1675,0,643,1642,559,52,1021027,4399,6483,30723,0,4078,220,0,38,0,300,717,858,42,4,0,0,126,60,2,0,0,0,0,0,76,875,2
2026-04-14,318,11198,52500,8785,5013,0,523,532,2076,4274,0,15519,452453,2936,56,23949,9009,1085,9454,0,2314,348,0,40,0,120,1104,498,1,10,0,0,157,0,0,0,0,0,0,0,0,205,3767
2026-04-15,3354,14125,487666,5338,8154,0,1335,1799,950,385,0,14777,200905,992,38,2723,2469,7197,82364,0,5247,1074,0,21,0,303,634,2101,108,11,0,0,329,70,0,0,5,0,0,0,102,1561,9856
2026-04-16,95,6931,142834,15431,485,0,218,125,2047,1161,0,697,3446,51,340,1602,7802,8183,42607,0,6595,296,0,116,0,175,619,605,39,4449,0,0,112,0,6,0,0,0,0,0,85,939,8
2026-04-17,434,1091,293875,4371,507,0,226,190,1455,395,0,180,5966,215,72,1982,13996,5973,18517,0,5598,138,0,32,0,214,523,1261,33,24,0,0,284,0,8,0,0,0,0,0,28,377,4
2026-04-20,768,8550,106381,3040,2099,0,126,461,1525,345,0,281,2233,971,261,1336,1988,7331,15946,0,7725,126,0,9,0,233,1966,1406,0,6,0,0,231,65,10,0,0,0,0,0,104,76,1
2026-04-21,239,1196,70556,2192,3850,0,774,121,1276,194,0,488,3358,1560,1412,1983,3005,2280,16564,0,4049,263,0,62,0,396,400,478,29,8,0,0,239,0,0,0,0,0,0,0,131,34,6
2026-04-22,430,1587,90434,13525,11179,0,527,123,3003,199,0,82,2898,84,38,1139,1958,273,20276,0,4526,354,0,41,0,231,537,404,11,7,0,0,669,0,6,0,0,0,0,0,96,88,0
2026-04-23,185,3927,140509,11307,405,0,210,75,832,193,0,397,686,112,25,1890,11787,1855,24966,0,2016,58,0,19,0,178,1327,606,36,2,0,0,188,0,0,0,0,0,0,0,70,696,0
2026-04-24,172,383196,131396,2795,614,0,146,3268,1639,3848,0,220,1844,180,175,865,19806,530,158178,0,6845,362,0,48,0,52,402,2523,0,11,0,0,224,0,0,0,0,0,0,0,171,279,4
2026-04-27,196,1215,26752,96167,384,0,887,713,1282,853,0,184,9022,544,40,1832,2058,8873,62141,0,7365,262,0,29,0,929,1185,1908,10,35,0,0,238,0,9,0,0,0,0,0,23,85,7
2026-04-28,342,197976,50113,16826,2706,0,646,1019,1286,2339,0,575,26096,302,30,6743,3057,4850,252801,0,9054,288,0,18,0,515,2332,488,2,12,0,0,219,0,22,0,0,0,0,0,73,542,12
2026-04-29,71,3938,175438,10784,9312,0,1261,869,1628,6677,0,153,980,607,587,4330,1634,752,33111,0,3069,613,0,30,0,598,647,2977,9,81,0,0,4228,65,11,0,0,0,0,0,680,32,0
2026-04-30,401,196635,114668,4536,695,0,381,124,752,1903,0,123,236795,280,161,14647,2493,1593,60709,0,4652,648,0,119,0,147,909,795,26,11,0,0,442,0,4,0,0,3800,0,0,280,20,1
2026-05-04,2,158,15566,481,46,0,14,113,229,199,0,62,241,1,3,784,252,75,9242,0,725,32,0,7,0,38,198,49,1,0,0,0,72,0,9,0,0,0,0,0,31,17,0
2026-05-05,1191,12097,371497,13985,12784,0,971,1743,2533,5503,0,329,12490,651,289,5417,4957,3582,138247,0,6298,344,0,263,0,226,2085,1027,35,2,0,0,1082,68,7,0,0,0,0,0,50,243,18
2026-05-06,511,10332,1679545,8738,7660,0,715,745,2407,1160,0,132,3159,85,343,2841,1490,2366,50205,0,6283,3647,0,157,0,568,1165,1647,10,1,0,0,493,68,56,0,0,0,0,0,24,494,6
2026-05-07,307,9797,359330,3081,9404,0,854,5712,2021,3073,0,410,3815,97,25,2572495,1860,2004,46782,0,2383,496,0,232,0,288,805,1578,9,857,0,0,652,0,0,0,0,0,0,0,57,330,22
2026-05-08,1211,10093,48957,3644,1324,0,310,38,930,578,0,46,2169,1304,450,641477,1475,621,34250,0,1456,812,0,406,0,277,862,529,7,0,0,0,284,60,3,0,0,0,0,0,46,1016,9
