Fecha,TC,IBC,IF,II,ABC.A,ALZ.B,ARC.A,ARC.B,BNC,BPV,BVCC,BVL,CCR,CGQ,CIE,CRM.A,DOM,EFE,ENV,FVI.A,FVI.B,FFV.B,FNC,GMC.B,GZL,ICP.B,IMP.B,IVC.A,IVC.B,MPA,MTC.B,MVZ.A,MVZ.B,PER,PGR,PIV.B,PTN,RFM,RST,RST.B,SVS,TDV.D,TPG,VNA.B,BOU
2026-03-02,419.99,6556.12,13053.96,2234.34,1901,37,87,620,1795,167.5,950,1800,7100,1525,0.14,568,590,100,800,115,26,126.17,1185,4250,950,150,2100,973,500,99,229,7500,7000,13,120,38000,650,14,547,434,1150,770,10.1,61,0
2026-03-03,421.88,6681.85,13273.11,2303.81,2000,37,87,620,1774,170,940,1897,7100,1525,0.14,567.99,590,115,829,115,26,126.17,1420,4250,960,179,2100,900,525,104,229,7500,7450,13,118,45000,679,14,549.99,433,1180,808,10.14,61,0
2026-03-04,425.67,6608.45,13056.44,2338.97,2100,37,87,620,1720,166,890,1949.99,7000,1525,0.14,550,621,113,900,115,26,126.17,1700,4250,978.5,190,2100,900,550,98,229,7300,7445,13,117,45000,677,14,560,433,1169.99,825,10.08,61,0
2026-03-05,427.93,6547.91,12774.83,2455.76,2000,37,87,620,1700,165,888,1920,7099,1525,0.14,550,700,113,970,115,26,126.17,1700,4250,995,202,2100,900,550,102,220,7000,7000,13,117.01,45000,677,14,559,450,1390,849.95,10.09,61,0
2026-03-06,431.01,6596.3,12860.26,2481.57,2240,37,87,620,1750,160,815,1980,7090,1800,0.14,599.99,699,113,970,115,26,126.17,1620,4250,998,213,2100,900,530,105,259,7400,7000,13,115,45000,665,14,560,401,1350,850,10,61,0
2026-03-09,433.17,6681.46,12945.33,2582.07,2240,37,104.39,620,1770,159,785,1950,7090,1800,0.14,599.99,780,112.75,970,115,26,126.17,1900,4250,997.5,171,2100,900,530,102,284.99,7500,7490,13,117,52499,665,14,573,433,1490,865,11,61,0
2026-03-10,436.24,6656.64,12727.67,2715.81,2300,37,135.69,620,1799,153.99,781,1930,7090,1800,0.14,688,780,112.49,978,115,26,126.17,1990,4250,950,200,2100,900,510,102,299.9,7400,7100,13,113,51798,637,14,570.99,432,1735,860,13.4,61,0
2026-03-11,438.21,6599.56,12699.78,2623.84,2240,37,135.69,620,1750,154.99,773.99,1975,7090,2575,0.14,685,750,109.9,978,115,26,126.17,1980,4250,950,188,2100,900,510,102,299.9,7500,7000,13,113.01,51798,628,14,559,433,1500,850,15.5,61,0
2026-03-12,440.97,6591.66,12770.8,2547.8,2240,37,135.69,892,1750.01,153.94,700,1950,6999.99,2575,0.14,660,750,120,920,115,26,126.17,1980,4250,855,188,2100,850,500,102.75,299.9,7800,7400,13,115,51798,625,14,530,430,1500,855.9,15.78,61,0
2026-03-13,443.26,6624.97,12819.53,2574.04,2240,37,135.69,892,1850.01,152,700,1910,6940,3085,0.14,650,750,139.54,950,115,26,126.17,2000,4250,840,190,2100,850,500,102.75,299.9,7800,7450,13,116,51798,625,14,510,425,1639.99,850.54,16.99,61,0
2026-03-17,448.37,6893.73,13433.91,2598.73,2350,37,135.69,892,1948.95,150,702.98,1950,6940,3950,0.14,699.99,719.98,149,873,115,26,126.17,2000,4250,915,209.99,2100,850,495,99.5,299.9,8700,8700,13,104.02,50000,637,14,568.5,428,1574,830,22.5,61,0
2026-03-18,451.51,6964.71,13556.82,2638.52,2350,37,2000,892,1939,150.01,698.01,1940,6800,3900,0.14,740,719.98,135,850,115,26,126.17,2000,4250,890,209.99,2100,850,495,101.75,299.9,9500,8300,13,103.01,51999.97,680,14,568,435,1600,850,26,61,0
2026-03-20,455.25,6958.43,13568.66,2615.78,2300,37,2000,892,1899,150,697,1920,6800,3950,0.14,700,705,148,878,115,26,126.17,1900,4250,890,175,2100,845,490,100,299.9,9100,9298,13,106,54997.52,620,14,560,450,1551,865,26.45,61,0
2026-03-23,457.08,6821.23,13278.6,2583.25,2275,37,2000,892,1750,149,695,1900,6800,4500,0.14,740,722,145,755,115,26,126.17,2000,4250,870,170,2100,845,490,99,299.9,9049,9050,13,106,54997.52,620,14,558,440,1540,880,26,61,0
2026-03-24,459.45,6676.01,12778.02,2712.46,2225,37,2000,892,1668,144.89,640,1750,6101,4500,0.14,840,829,144,877.99,115,26,126.17,1600,4250,874,170,2100,845,490,99,299.9,8600,8898,13,106,54000,619.99,14,558,438,1500,898,24,61,0
2026-03-25,462.67,6472.57,12331.25,2678.32,1854,37,2000,892,1600,143,632.5,1750,6101,4950,0.14,865,720,144,859,115,26,126.17,1780,4250,865,170,2100,845,490,95,299.9,8700,8000,13,103,53999,675,14,564.99,435,1395,875,24.2,61,0
2026-03-26,466.6,6430.44,12311.25,2609.94,1830,37,2000,1284.45,1600,145,598.99,1725,6101,4245,0.14,845,720,144,849.99,115,26,126.17,1700,4250,860,145,2100,845,490,95,299.9,8550,7999,13,105,53999,674.99,14,550,423,1310,850.01,24,61,0
2026-03-30,471.7,6397.39,12268.56,2579.12,1780,37,2000,1284.45,1650,143.94,593,1720,6101,4240,0.14,800,720,135,849,115,26,126.17,1385,4250,840,144,2100,845,545,100,299.9,8400,8000,13,109,53999,714,14,548,406,1330,837,23,61,0
2026-03-31,473.87,6349.81,12154.95,2578.84,1700,37,2000,1284.45,1715,143.25,485,1696,6101,4240,0.14,800,819.5,135,849,115,26,126.17,1385,4250,890,144,2100,845,479,99,299.9,8200,8000,13,108,53000,669.99,14,549.98,406,1339.9,801,23.5,61,0
2026-04-01,473.92,6288.95,11981.18,2602.54,1749.96,37,2000,1284.45,1620,143.5,587,1720,6101,4240,0.14,790,819.5,135,848.99,115,26,126.17,1380,4250,890,144,2100,845,549.8,107.35,299.9,7600,7996.99,13,107.5,50000,715,14,577.44,475,1300,865,22,61,0
2026-04-06,474.06,6126.47,11716.53,2497.35,1744,37,2000,1284.45,1601,149.25,587,1677,6101,4240,0.14,690,820,135,840,115,26,126.17,1275,4250,800,144,2100,845,549.8,105,257,6500,7494,13,114,50000,650,14,568,449,1293.5,810,23.8,61,0
2026-04-07,474.53,5838.99,11116.36,2422.76,1600,37,2000,1284.45,1530,139.75,585,1550.05,6101,4200,0.14,650,750,150,840,115,26,126.17,1100,4250,717,144,2100,865.01,549.8,100,257,6850,6500,13,110,50000,650,14,545,445,1249,814.85,20,61,0
2026-04-08,475.01,5763.52,11019.06,2352.23,1575,37,2000,1284.45,1500,139.5,580,1581,6000,4200,0.14,650,750,150,840,115,26,126.17,1040,4250,717,144,2100,865.01,515,100,257,6800,6300,13,110,50000,650,14,530,438.9,1100,784,17,61,0
2026-04-09,475.96,5615.41,10764.93,2267.24,1513,37,2000,1284.45,1510,133,535,1570,6000,4190,0.14,638,750,150,839,115,26,126.17,990,4250,717,144,2100,865.01,530,100,257,6800,6300,13,95.02,45000,650,14,499,400,1065,755,18.6,61,0
2026-04-10,476.43,5555.14,10610.65,2275.65,1450,37,2000,1284.45,1505,130,543,1540,6000,4190,0.14,650,750,150,839,115,26,126.17,1000,4250,650,115.3,2500.03,865.01,530,103.5,257,6800,6200,13,99,50000,650,14,485,400,1060,734,18.6,61,0
2026-04-13,477.15,5429.74,10531.75,2088.49,1430,37,2000,1284.45,1465,129.9,537,1500,6000,4190,0.14,560,750,150,696,115,26,126.17,979,4250,650,115.3,2510,865.01,530,100.5,257,6800,6200,13,99,48000,650,14,470,338,990,724,18,61,0
2026-04-14,477.63,5402.04,10455.71,2096.69,1400,37,2000,1284.45,1450,126.1,574,1583,6000,4190,0.14,645,697.5,120,696,115,26,126.17,979,4650,620,115.3,2510,865.01,530,95,257,6786,6299,13,97.5,43000,575,14,459,350,950,724,20,61,0
2026-04-15,478.58,5554.97,10768.01,2142.28,1499.99,37,2000,1284.45,1480,130,618,1680,6000,4190,0.14,646,696,120,700,115,26,126.17,979,5000,720,115.3,2520,865.01,530,95,257,6797,6500,13,99,43000,580,14,459,350,1050,769.97,22.5,61,0
2026-04-16,479.78,5731.65,11050.12,2261.45,1649,37,2000,1284.45,1480,130,650,1695,6000,4050,0.14,690,696,125,705,115,26,126.17,1174.8,5000,710,115.3,2520,865.01,530,103.5,257,7500,6500,13,100,43000,632,14,470,365,1249.99,800.01,22.95,61,0
2026-04-17,480.26,5859.72,11200.12,2393.91,1650,37,2000,1284.45,1500,129,674.9,1750,6000.01,4050,0.14,711,696,135,705,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,101.5,257,7500,7095,13,98.03,47000,632,14,555,370,1235,845,23,61,0
2026-04-20,481.22,5902.55,11290.73,2404.01,1619,37,2000,1284.45,1550,126,678,1749,6000.01,4050,0.14,711,696,135,705,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,101.5,257,8000,7095,13,101.5,47000,632,14,555,399,1240,870,23,61,0
2026-04-21,481.7,5898.16,11277.93,2405.94,1619,37,2000,1284.45,1499,127.7,680,1729,6000.01,4050,0.14,711,696,135,705,115,26,126.17,1449,5000,710,115.3,2520,865.01,530,101.5,257,8000,7095,13,101.5,47000,632,14,554,399,1250.01,870,23,61,0
2026-04-22,482.76,5856.51,11188.84,2396.94,1610,37,2000,1284.45,1500,125,679,1729,6000.01,4050,0.14,711,696,135,705,115,26,126.17,1449,5000,710,115.3,2520,865.01,530,101.5,257,8000,7095,13,101.5,47000,632,14,545.75,400,1250.01,870,23,61,0
2026-04-23,483.34,5845.81,11199.06,2366.64,1610,37,2000,1284.45,1455,127.01,679,1729,6000.01,4050,0.14,711,696,135,705,115,26,126.17,1449,5000,710,115.3,2520,865.01,530,101.5,257,7997.92,7092.92,13,101.5,47000,632,14,545.75,400,1150,870,20,61,0
2026-04-24,483.87,5835.16,11168.13,2371.24,1610,37,2000,1284.45,1500,126.4,670,1729,6000.01,4050,0.14,711,690,135,710,115,26,126.17,1449,5000,710,115.3,2520,865.01,530,101.5,257,7997.92,6800,13,101.5,47000,632,14,545.46,400,1160,870,19,61,0
2026-04-27,484.74,5665.76,10917.66,2240.05,1610,37,2000,1284.45,1480,125,620,1700,6000.01,4050,0.14,570,690,135,709.9,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,101.5,257,7500,6800,13,101.5,47000,632,14,540,420,1100,839.84,18.99,61,0
2026-04-28,485.23,5620.15,10815.47,2234.11,1575,37,2000,1284.45,1470,123,620,1670,6000.01,4050,0.14,570,690,135,709.9,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,101.5,257,7500,6800,13,101.5,47000,632,14,539,385,1100,829.55,15.5,61,0
2026-04-29,486.2,5715.79,11051.87,2227.87,1575,37,2000,1284.45,1425,122,581.01,1555.02,6000.01,4050,0.14,598,690,135,709.9,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,101.5,257,8925,6800,13,101.5,47000,632,14,540.55,430,1000,829.55,17.5,61,0
2026-04-30,487.12,5709.1,11036.83,2227.05,1560,37,2000,1284.45,1400,124,590,1605,6000.01,4050,0.14,598,690,135,690,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,100,257,8888,6500,13,101.5,47000,632,14,540.55,418,1015,850,16.8,61,0
2026-05-04,489.55,5722.4,11068.66,2227.05,1560,37,2000,1284.45,1400,125,590,1605,6000.01,4050,0.14,598,690,135,690,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,100,257,8888,6500,13,101.5,47000,632,14,540.55,418,1015,850,16.8,61,0
2026-05-05,490.04,5739.87,11082.64,2250.6,1640,37,2000,1284.45,1385,123.5,585,1600,6000.01,2700,0.14,579,690,135,700.01,115,26,126.17,1350,5000,710,115.3,2520,865.01,530,103,257,8500,7300,13,101.5,47000,632,14,525,420,1157,867,16.8,61,0
2026-05-06,493.38,5754.48,11162.88,2212.36,1630,37,2000,1284.45,1395,123.5,599,1775,6000.01,2700,0.14,579,684,135,680,115,26,126.17,1550,5000,710,115.3,2520,865.01,530,103,257,8500.01,7250,13,101.5,47000,540,14,530,410,1055,860,17,61,0
2026-05-07,496.83,5688.16,11047.13,2175.95,1630,37,2000,1284.45,1361,123.5,609.5,1710,6000.01,2700,0.14,579,684,135,680,115,26,126.17,1550,5000,710,115.3,2520,865.01,530,103,257,8300,7250,13,101.5,43001,540,14,535.5,400,1000,830,17.95,61,0
2026-05-08,499.86,5663.44,10984.69,2178.69,1630,37,2000,1284.45,1380,122.5,596,1795,6000.01,2650,0.14,579,684,135,680,115,26,126.17,1550,5000,710,115.3,2520,865.01,530,103,257,8300,6850,13,101.5,43001,540,14,538,400,1000,830,17,61,0
